#"Progress (%)" "Step" "Potential Energy (kJ/mole)" "Kinetic Energy (kJ/mole)" "Total Energy (kJ/mole)" "Temperature (K)" "Speed (ns/day)" "Time Remaining"
93.7% 5670000 -76891.55859958255 14422.663549220633 -62468.89505036192 298.8192343512646 770 1:25
93.8% 5675000 -76157.99490221964 14140.099929752923 -62017.89497246672 292.96487574845116 770 1:24
93.9% 5680000 -76571.84964698853 14787.963899303684 -61783.88574768484 306.3877927210509 770 1:23
94.0% 5685000 -76192.71832758155 14066.072016000648 -62126.6463115809 291.431111583976 770 1:21
94.0% 5690000 -75804.2310604176 14288.192196675504 -61516.0388637421 296.03315905576994 770 1:20
94.1% 5695000 -76021.5614554631 14434.943016549227 -61586.61843891388 299.07364928737184 770 1:19
94.2% 5700000 -76078.051138246 14595.575005854947 -61482.47613239105 302.40173968432555 770 1:18
94.3% 5705000 -76023.45484701508 14727.798153584781 -61295.6566934303 305.1412350371294 769 1:17
94.4% 5710000 -75981.77278741731 14251.80871496701 -61729.964072450304 295.27933961665855 769 1:16
94.5% 5715000 -75776.3510571348 14859.14091201294 -60917.21014512186 307.8624898439925 769 1:15
94.5% 5720000 -76160.56338355617 14760.440159277943 -61400.12322427823 305.8175358546332 769 1:14
94.6% 5725000 -76176.74471744821 14637.248268303076 -61539.49644914513 303.265156648548 769 1:12
94.7% 5730000 -76388.1001653739 14589.734334720686 -61798.36583065321 302.28072841130506 769 1:11
94.8% 5735000 -75842.67258296089 14462.886385093387 -61379.78619786751 299.6526003226688 769 1:10
94.9% 5740000 -76469.30567242621 14749.60120093789 -61719.70447148832 305.5929664315661 769 1:09
95.0% 5745000 -76414.42876860261 14490.183557146695 -61924.24521145591 300.2181629890298 769 1:08
95.0% 5750000 -76480.14051972222 14463.227565753004 -62016.912953969215 299.65966915174704 769 1:07
95.1% 5755000 -76151.0040395151 14525.008791385568 -61625.99524812953 300.93969752360783 769 1:06
95.2% 5760000 -75924.87117223752 13982.285096931599 -61942.58607530592 289.69515324871986 769 1:05
95.3% 5765000 -75988.08503562224 14538.23457201454 -61449.8504636077 301.21371886701365 769 1:04
95.4% 5770000 -76113.7203904394 14148.979941659538 -61964.74044877986 293.1488582943872 769 1:02
95.5% 5775000 -75406.74910088246 14675.0292895133 -60731.719811369156 304.047931327616 769 1:01
95.5% 5780000 -76088.60839755373 14676.50282385433 -61412.1055736994 304.0784610839315 769 1:00
95.6% 5785000 -76022.8936408156 14296.897136264774 -61725.99650455083 296.2135143260889 769 0:59
95.7% 5790000 -76095.4486272761 14488.399421685453 -61607.04920559064 300.1811979727769 769 0:58
95.8% 5795000 -76280.11965878317 14458.379337925677 -61821.74032085749 299.55922004105554 769 0:57
95.9% 5800000 -75632.39935060006 14566.596698721636 -61065.80265187842 301.80134603853196 769 0:56
96.0% 5805000 -76317.60038926546 13983.257937292243 -62334.342451973214 289.71530926294855 769 0:55
96.0% 5810000 -75831.58882603893 14434.256276612838 -61397.33254942609 299.0594209098402 769 0:53
96.1% 5815000 -75845.5716007435 14334.098807454178 -61511.472793289315 296.9842856100107 769 0:52
96.2% 5820000 -75973.03737631498 14615.215896023328 -61357.821480291655 302.80867393347194 769 0:51
96.3% 5825000 -76464.0731922675 14388.021476603424 -62076.05171566408 298.1014946923945 769 0:50
96.4% 5830000 -76170.45604646922 14547.172273817803 -61623.28377265141 301.3988966741917 769 0:49
96.4% 5835000 -76117.92893419103 14378.335199677082 -61739.593734513954 297.9008073613085 769 0:48
96.5% 5840000 -75745.5098417597 14561.364223570667 -61184.14561818904 301.6929358122905 769 0:47
96.6% 5845000 -76132.05041690334 14840.838076691964 -61291.21234021137 307.4832783884658 769 0:46
96.7% 5850000 -75934.75859902271 14389.83540686521 -61544.9231921575 298.13907701899757 769 0:44
96.8% 5855000 -75906.96885150723 14441.835221233368 -61465.133630273864 299.21644699735646 769 0:43
96.9% 5860000 -76744.46206818624 14509.699365320395 -62234.762702865846 300.62250569842666 769 0:42
96.9% 5865000 -75870.15860295275 14205.701141308718 -61664.45746164404 294.3240493672989 769 0:41
97.0% 5870000 -76265.43851109836 14592.865878148521 -61672.572632949836 302.34561000590446 769 0:40
97.1% 5875000 -76181.55842043037 14049.908694755206 -62131.64972567517 291.09622813733296 769 0:39
97.2% 5880000 -76239.41792493299 14417.138001520672 -61822.279923412316 298.70475203477434 769 0:38
97.3% 5885000 -75928.08558052845 14549.035841909768 -61379.04973861868 301.4375074334666 769 0:37
97.4% 5890000 -76391.66419171236 14303.500316658974 -62088.16387505339 296.3503238206004 769 0:35
97.4% 5895000 -75759.16793554042 14631.594929396268 -61127.57300614415 303.1480266608799 769 0:34
97.5% 5900000 -76116.00175886552 14623.903345219378 -61492.09841364614 302.98866682510186 769 0:33
97.6% 5905000 -76145.96329270114 14482.359482137252 -61663.60381056389 300.05605811181 769 0:32
97.7% 5910000 -76196.3435205126 14351.935856366641 -61844.40766414596 297.35384656391625 769 0:31
97.8% 5915000 -76119.47029239635 14550.873572010323 -61568.59672038603 301.4755828624412 769 0:30
97.9% 5920000 -76288.84381411904 14479.414035393365 -61809.42977872568 299.99503220367404 769 0:29
97.9% 5925000 -76529.3253456061 14488.843098479192 -62040.482247126914 300.1903903913167 769 0:28
98.0% 5930000 -76052.50997807487 13965.377360671046 -62087.132617403826 289.3448464703117 769 0:26
98.1% 5935000 -76226.72115048324 14534.362183812978 -61692.35896667026 301.13348791150725 769 0:25
98.2% 5940000 -76203.50857751639 14584.106558667705 -61619.40201884868 302.16412805343685 769 0:24
98.3% 5945000 -75572.02285345987 14465.641913647949 -61106.38093981192 299.70969136761323 769 0:23
98.3% 5950000 -76099.95365508707 14517.678546263956 -61582.275108823116 300.78782417321236 769 0:22
98.4% 5955000 -76280.06264587415 14295.99334663212 -61984.06929924202 296.1947889550697 769 0:21
98.5% 5960000 -75965.34959998404 14587.142939625577 -61378.20666035846 302.22703800276304 769 0:20
98.6% 5965000 -76210.95198303224 14467.560608904689 -61743.39137412755 299.74944429158705 768 0:19
98.7% 5970000 -76441.43351650989 14375.17824694455 -62066.25526956534 297.8353993182519 768 0:17
98.8% 5975000 -76248.323843512 14336.150690442704 -61912.17315306929 297.0267980142915 768 0:16
98.8% 5980000 -76048.30225709459 14699.823188271203 -61348.47906882339 304.56162935698035 768 0:15
98.9% 5985000 -76251.20200989963 14727.117570247954 -61524.08443965168 305.12713421650574 768 0:14
99.0% 5990000 -75763.8669832554 14577.040833072713 -61186.826150182686 302.0177352110034 768 0:13
99.1% 5995000 -76383.89030230978 14485.816601328495 -61898.07370098129 300.127685221897 768 0:12
99.2% 6000000 -76365.98804311089 14515.04042671531 -61850.947616395584 300.73316569345496 768 0:11
99.3% 6005000 -76841.77807624289 14505.74363640342 -62336.034439839466 300.5405480293569 768 0:10
99.3% 6010000 -76247.74720203437 14559.409525092127 -61688.33767694225 301.65243694737893 768 0:08
99.4% 6015000 -75911.76195494222 14369.64354433012 -61542.11841061211 297.7207273235845 768 0:07
99.5% 6020000 -76224.38473929376 14644.802034306063 -61579.5827049877 303.42166106715126 768 0:06
99.6% 6025000 -75764.15839783612 14426.952318536913 -61337.206079299205 298.9080921935782 768 0:05
99.7% 6030000 -75639.20929180492 14572.966538956141 -61066.242752848775 301.9333210218849 768 0:04
99.8% 6035000 -76038.93606754651 14606.15118289592 -61432.784884650595 302.6208646132932 768 0:03
99.8% 6040000 -76310.57768019263 14236.748864016125 -62073.8288161765 294.9673186702342 768 0:02
99.9% 6045000 -76225.95614180659 14395.61994466017 -61830.33619714642 298.25892528066345 768 0:01
100.0% 6050000 -76520.02949201934 14116.033443869788 -62403.99604814955 292.466248788141 768 0:00
