#"Progress (%)" "Step" "Potential Energy (kJ/mole)" "Kinetic Energy (kJ/mole)" "Total Energy (kJ/mole)" "Temperature (K)" "Speed (ns/day)" "Time Remaining"
93.2% 5640000 -75885.90795264821 14162.773972939563 -61723.13397970865 293.510495573439 676 1:44
93.3% 5645000 -76366.52814098065 14482.461327328514 -61884.066813652134 300.135722664865 675 1:43
93.4% 5650000 -76237.85438057964 14542.18921285149 -61695.66516772815 301.3735282891656 675 1:42
93.5% 5655000 -76397.23620885529 14332.304315380024 -62064.93189347527 297.023856368401 675 1:41
93.6% 5660000 -76433.48377031149 14519.20007562877 -61914.283694682716 300.8970995138467 675 1:39
93.6% 5665000 -76257.91200529401 14048.690549269904 -62209.22145602411 291.1462212948284 675 1:38
93.7% 5670000 -76360.26618494306 14456.288021973354 -61903.9781629697 299.5933049266263 675 1:37
93.8% 5675000 -76024.36877276748 14174.503359009772 -61849.86541375771 293.75357633747694 675 1:35
93.9% 5680000 -76716.74046757192 14521.714312756381 -62195.02615481553 300.94920477138476 675 1:34
94.0% 5685000 -76341.03530681899 14322.85264337163 -62018.182663447355 296.8279791383837 675 1:33
94.0% 5690000 -76313.42615279523 14381.354229592735 -61932.0719232025 298.04037083484064 675 1:32
94.1% 5695000 -75935.27670166525 14520.162297573206 -61415.11440409205 300.9170406807609 675 1:30
94.2% 5700000 -76030.1298140963 14420.191150841629 -61609.938663254674 298.8452303930098 675 1:29
94.3% 5705000 -76208.55593746265 14252.667078670114 -61955.88885879253 295.3734477085237 675 1:28
94.4% 5710000 -76734.57508408281 14539.943739864118 -62194.631344218695 301.3269929218301 675 1:27
94.5% 5715000 -76189.11915635748 14418.013302214285 -61771.1058541432 298.8000964784873 675 1:25
94.5% 5720000 -75918.23950775365 14548.909410613194 -61369.33009714045 301.51279822167726 675 1:24
94.6% 5725000 -75849.47579887591 14777.398963831985 -61072.076835043925 306.24803456215255 675 1:23
94.7% 5730000 -76070.74406408504 14573.96255733012 -61496.78150675492 302.03200169993715 675 1:21
94.8% 5735000 -76399.1228277503 14263.916704355253 -62135.206123395044 295.60658587878396 675 1:20
94.9% 5740000 -75976.12332184197 14772.088162539825 -61204.03515930214 306.1379730782842 675 1:19
95.0% 5745000 -75868.83021126829 14357.513643834693 -61511.31656743359 297.54629656987146 675 1:18
95.0% 5750000 -76181.62522082501 14425.221676256462 -61756.403544568544 298.94948341648694 675 1:16
95.1% 5755000 -76131.75207032729 14595.976415311981 -61535.775655015306 302.4882187078542 675 1:15
95.2% 5760000 -76415.71426300073 14360.697485887627 -62055.0167771131 297.6122787750927 675 1:14
95.3% 5765000 -76220.55759996598 14433.412652008894 -61787.14494795709 299.119233873348 675 1:12
95.4% 5770000 -76312.56507141728 14310.455075406811 -62002.10999601047 296.57105091766846 675 1:11
95.5% 5775000 -76421.64131265297 14540.189553778928 -61881.45175887404 301.3320871896686 675 1:10
95.5% 5780000 -76144.80662291676 14339.673880180684 -61805.132742736074 297.17658383697005 675 1:09
95.6% 5785000 -76214.34432371073 14566.049776494065 -61648.29454721666 301.868016577461 675 1:07
95.7% 5790000 -76211.0960296602 14485.902468806427 -61725.193560853775 300.20703716458456 675 1:06
95.8% 5795000 -76028.17084753269 14317.661137272482 -61710.50971026021 296.7203899379315 675 1:05
95.9% 5800000 -75853.88688079837 14659.415043219871 -61194.471837578494 303.8029260633002 675 1:04
96.0% 5805000 -76397.89664248229 14604.329902107815 -61793.566740374474 302.66133705697814 674 1:02
96.0% 5810000 -76260.97875135776 14375.575718163549 -61885.40303319421 297.9206164875286 674 1:01
96.1% 5815000 -76646.86690729667 14882.793824537555 -61764.07308275912 308.43224634550035 674 1:00
96.2% 5820000 -75649.99343940047 14125.141579602487 -61524.85185979798 292.73059875103087 674 0:58
96.3% 5825000 -76181.93652050493 14702.72764551626 -61479.20887498867 304.7005400045294 674 0:57
96.4% 5830000 -76042.6492634922 14224.262937380392 -61818.38632611181 294.7847979424388 674 0:56
96.4% 5835000 -75788.63791514742 14744.267356222215 -61044.370558925206 305.56141239425887 674 0:55
96.5% 5840000 -76314.78683123013 14227.5925445663 -62087.19428666383 294.85380099629447 674 0:53
96.6% 5845000 -76740.77664392951 14556.21643500048 -62184.560208929026 301.6642295975629 674 0:52
96.7% 5850000 -76710.18268574862 14533.739449904924 -62176.44323584369 301.19841470515564 674 0:51
96.8% 5855000 -75659.33569084606 14593.689986033529 -61065.64570481253 302.4408345589654 674 0:49
96.9% 5860000 -75990.30998754589 14570.737517198408 -61419.57247034748 301.96516570233445 674 0:48
96.9% 5865000 -75887.63921482366 14487.119899790683 -61400.51931503298 300.2322673046827 674 0:47
97.0% 5870000 -76405.9875299638 14368.490437034148 -62037.49709292965 297.77378053720275 674 0:46
97.1% 5875000 -76225.06022932116 14242.271085931667 -61982.78914338949 295.158000297835 674 0:44
97.2% 5880000 -75976.2629333656 14322.27273887364 -61653.990194491955 296.8159611497527 674 0:43
97.3% 5885000 -75876.12584732722 14269.021896012822 -61607.10395131439 295.712386291632 674 0:42
97.4% 5890000 -75527.28362162289 14469.055166268836 -61058.22845535405 299.8578922776907 674 0:41
97.4% 5895000 -75916.16219774373 14491.569963951682 -61424.59223379205 300.3244908012748 674 0:39
97.5% 5900000 -76037.77862561253 14449.438273011347 -61588.34035260118 299.45135016435773 674 0:38
97.6% 5905000 -76241.99583214307 15034.372520377097 -61207.62331176598 311.57357573614405 674 0:37
97.7% 5910000 -76059.69478626546 14299.269456935726 -61760.42532932974 296.3392392381898 674 0:35
97.8% 5915000 -76046.88405055107 14396.287878271949 -61650.596172279125 298.3498570013876 674 0:34
97.9% 5920000 -75884.75145908684 14503.816343872937 -61380.9351152139 300.57828578850933 674 0:33
97.9% 5925000 -76135.9367736244 14388.991717383149 -61746.94505624125 298.1986507615403 674 0:32
98.0% 5930000 -75842.9149655806 14552.485536627415 -61290.42942895318 301.58691015205704 674 0:30
98.1% 5935000 -75622.18286246428 14348.84813158359 -61273.33473088069 297.36671177948523 674 0:29
98.2% 5940000 -75898.77390068778 14236.8439465609 -61661.929954126885 295.04552781403316 674 0:28
98.3% 5945000 -76203.93015368274 14788.558687419749 -61415.37146626299 306.4793095939341 674 0:26
98.3% 5950000 -76218.07013624016 14492.847156255611 -61725.22297998455 300.35095943988927 674 0:25
98.4% 5955000 -76432.21648140161 14403.753346123834 -62028.46313527778 298.50457197269765 674 0:24
98.5% 5960000 -76443.3824051684 14593.289499259616 -61850.092905908794 302.43253483804165 674 0:23
98.6% 5965000 -76544.56713475814 14727.98977158064 -61816.577363177494 305.22407438801685 674 0:21
98.7% 5970000 -76706.74288822876 14264.100715301245 -62442.64217292752 295.6103993368009 673 0:20
98.8% 5975000 -76053.38290337686 14206.887715419527 -61846.49518795733 294.42471240988874 673 0:19
98.8% 5980000 -76126.94597665002 14319.992262622993 -61806.953714027026 296.768700371903 673 0:17
98.9% 5985000 -75910.71137663446 14636.260296643484 -61274.45107999097 303.323065186081 673 0:16
99.0% 5990000 -76416.1218533784 14304.546784258953 -62111.57506911944 296.44860700476596 673 0:15
99.1% 5995000 -76195.16798443928 14697.670494583195 -61497.49748985608 304.5957351916171 673 0:14
99.2% 6000000 -75828.87529617653 14577.338177863263 -61251.53711831327 302.1019583381949 673 0:12
99.3% 6005000 -75638.6350899962 14463.85569892219 -61174.77939107401 299.75013808768904 673 0:11
99.3% 6010000 -76155.7848134946 14387.641072223898 -61768.1437412707 298.17065987989565 673 0:10
99.4% 6015000 -75943.55946170606 14544.518533798557 -61399.040927907496 301.4218013285313 673 0:08
99.5% 6020000 -76253.21929083495 14444.281427734253 -61808.9378631007 299.3444792776397 673 0:07
99.6% 6025000 -76238.89043870903 14448.930928787579 -61789.95950992145 299.4408359208325 673 0:06
99.7% 6030000 -76032.22978617853 14217.853960639977 -61814.375825538555 294.6519777800333 673 0:05
99.8% 6035000 -76495.04543027282 14579.701104950014 -61915.3443253228 302.1509278339703 673 0:03
99.8% 6040000 -75932.28709758731 14413.473776099745 -61518.81332148756 298.70601896499363 673 0:02
99.9% 6045000 -75856.6917239876 14530.722538506005 -61325.969185481605 301.1358919845721 673 0:01
100.0% 6050000 -76517.4830811409 14368.825316101424 -62148.65776503948 297.78072059860455 673 0:00
