#"Progress (%)" "Step" "Potential Energy (kJ/mole)" "Kinetic Energy (kJ/mole)" "Total Energy (kJ/mole)" "Temperature (K)" "Speed (ns/day)" "Time Remaining"
93.7% 5670000 -76449.79184595592 14530.636590501714 -61919.1552554542 301.1341107910445 677 1:37
93.8% 5675000 -75783.9267907704 14355.92966511261 -61427.9971256578 297.5134700642318 677 1:35
93.9% 5680000 -76389.39363535157 14630.756926947995 -61758.63670840358 303.2090128987443 677 1:34
94.0% 5685000 -75660.14797194686 14498.883415140286 -61161.26455680658 300.47605536672086 677 1:33
94.0% 5690000 -76312.32903313714 14405.71459190917 -61906.61444122797 298.5452169920629 677 1:31
94.1% 5695000 -75850.43335960087 14328.638355587846 -61521.79500401302 296.9478827153998 677 1:30
94.2% 5700000 -76146.83874012441 14482.528850052779 -61664.30989007163 300.13712201137014 677 1:29
94.3% 5705000 -76014.67738151476 14714.520738331787 -61300.15664318297 304.9449410324101 677 1:28
94.4% 5710000 -76127.71259908163 14147.888239575177 -61979.82435950645 293.2020024078273 677 1:26
94.5% 5715000 -76094.38082443681 14549.80399383734 -61544.57683059947 301.5313376381752 677 1:25
94.5% 5720000 -76325.13428667326 14389.993533781766 -61935.14075289149 298.21941248718764 677 1:24
94.6% 5725000 -76456.60818929398 14555.235227727444 -61901.372961566536 301.64389497713336 677 1:23
94.7% 5730000 -76596.20442240284 13946.308914288797 -62649.89550811404 289.02445584984287 677 1:21
94.8% 5735000 -75797.86235657016 14509.797861523835 -61288.06449504632 300.70224725349857 677 1:20
94.9% 5740000 -76708.45234483709 14381.760581882581 -62326.691762954506 298.04879211320025 677 1:19
95.0% 5745000 -76182.49892335852 14175.336593555896 -62007.162329802624 293.7708443589132 676 1:17
95.0% 5750000 -76209.09954611416 14571.512797607507 -61637.58674850665 301.98123267745655 676 1:16
95.1% 5755000 -76410.27212646563 14542.200064349332 -61868.0720621163 301.3737531765016 676 1:15
95.2% 5760000 -75988.5355784898 14397.969605256256 -61590.56597323354 298.3847092500732 676 1:14
95.3% 5765000 -75847.6072087588 14336.396079927348 -61511.21112883145 297.1086544342566 676 1:12
95.4% 5770000 -76158.17510830348 14673.63600803569 -61484.539100267786 304.0976425106995 676 1:11
95.5% 5775000 -75978.31269744714 14477.297389712798 -61501.01530773434 300.02870479593656 676 1:10
95.5% 5780000 -75993.4143063794 14862.57396855321 -61130.840337826194 308.0132083829 676 1:08
95.6% 5785000 -76247.13797033706 14503.847636427236 -61743.29033390983 300.5789342979848 676 1:07
95.7% 5790000 -76018.11407930008 14414.555995299206 -61603.55808400088 298.72844696491507 676 1:06
95.8% 5795000 -75854.59111488878 14216.35656742513 -61638.23454746365 294.62094567958474 676 1:05
95.9% 5800000 -76691.61959459532 14324.18759614314 -62367.431998452186 296.85564480969083 676 1:03
96.0% 5805000 -76138.19940122109 14626.503698710625 -61511.695702510464 303.12086864606306 676 1:02
96.0% 5810000 -76228.62379096214 14423.82774480431 -61804.79604615783 298.9205954661392 676 1:01
96.1% 5815000 -76564.23794847832 14418.379755723407 -62145.85819275491 298.8076908912254 676 1:00
96.2% 5820000 -75837.09094555772 14605.94925646801 -61231.14168908971 302.6948966902589 676 0:58
96.3% 5825000 -75887.66428392194 14082.911586273976 -61804.752697647964 291.855420887316 676 0:57
96.4% 5830000 -76571.9357679587 14259.471857426139 -62312.46391053256 295.51447050453555 676 0:56
96.4% 5835000 -76086.72145820959 14233.103444740284 -61853.618013469306 294.9680093458884 676 0:54
96.5% 5840000 -76005.51603686411 14731.258751141757 -61274.25728572235 305.2918209899775 676 0:53
96.6% 5845000 -75963.82315965724 14349.697256859945 -61614.1259027973 297.38430912172504 676 0:52
96.7% 5850000 -76038.49138417818 14184.361985947015 -61854.12939823117 293.95788733499427 676 0:51
96.8% 5855000 -75945.37340722952 14349.303364726724 -61596.0700425028 297.3761460686787 676 0:49
96.9% 5860000 -76481.64973076343 14539.871108486954 -61941.77862227647 301.32548770318107 676 0:48
96.9% 5865000 -76474.51444516917 14214.887907130891 -62259.62653803828 294.590509042552 676 0:47
97.0% 5870000 -76292.7217380534 14143.093769758561 -62149.62796829484 293.10264142003103 676 0:46
97.1% 5875000 -76036.53853104301 14722.758368075478 -61313.78016296754 305.1156583504328 676 0:44
97.2% 5880000 -75989.24764557804 14482.030496947567 -61507.21714863047 300.1267941005272 676 0:43
97.3% 5885000 -76264.36568718462 14469.505317632811 -61794.86036955181 299.8672212516739 676 0:42
97.4% 5890000 -75995.00507104056 14417.94133583656 -61577.06373520401 298.7986050413415 676 0:40
97.4% 5895000 -75965.01614509092 14570.821327412275 -61394.194817678646 301.96690259211704 676 0:39
97.5% 5900000 -75673.61051163937 14662.24973064409 -61011.36078099528 303.8616723592072 676 0:38
97.6% 5905000 -76229.52256930435 14376.479724405976 -61853.04284489837 297.9393511874344 676 0:37
97.7% 5910000 -76104.42698943865 14609.97229490617 -61494.454694532484 302.7782704705615 676 0:35
97.8% 5915000 -76388.2643005081 14443.052607236014 -61945.21169327209 299.3190131003147 676 0:34
97.9% 5920000 -76065.8304764996 14268.488037770885 -61797.342438728716 295.7013225694081 676 0:33
97.9% 5925000 -76305.31444977214 14486.922797017469 -61818.39165275467 300.2281825305589 676 0:31
98.0% 5930000 -76058.5025388829 14255.472373787296 -61803.030165095595 295.43158487583617 676 0:30
98.1% 5935000 -76349.52003296239 14622.783499480378 -61726.73653348201 303.04377093047515 676 0:29
98.2% 5940000 -76188.78130359657 14284.61749123105 -61904.163812365514 296.0355906928327 676 0:28
98.3% 5945000 -76208.03421146644 14575.011069129281 -61633.02314233716 302.0537311449155 676 0:26
98.3% 5950000 -76229.2081114842 14550.946919996686 -61678.261191487516 301.5550237341388 676 0:25
98.4% 5955000 -76285.72858599188 14550.616034205996 -61735.11255178588 301.5481664297301 676 0:24
98.5% 5960000 -76087.43428956863 14147.553182438 -61939.881107130626 293.1950586560901 676 0:23
98.6% 5965000 -76154.92109058834 14535.659987017443 -61619.2611035709 301.23821607462884 676 0:21
98.7% 5970000 -76361.94533922891 14833.56174650854 -61528.383592720376 307.4119567011117 676 0:20
98.8% 5975000 -76139.20855264194 14671.921381376587 -61467.28717126535 304.06210844644073 676 0:19
98.8% 5980000 -76117.28578691244 14415.20865662606 -61702.07713028638 298.7419727720665 676 0:17
98.9% 5985000 -75916.02201543344 14608.313532124652 -61307.70848330879 302.74389413390793 676 0:16
99.0% 5990000 -76038.52341791171 14557.245588388852 -61481.277829522856 301.6855578572399 676 0:15
99.1% 5995000 -76102.44757148436 14281.24382093134 -61821.20375055302 295.96567447137346 676 0:14
99.2% 6000000 -76367.03152192672 14406.6468002359 -61960.38472169082 298.56453615428904 676 0:12
99.3% 6005000 -75970.45430290358 14870.968908160803 -61099.485394742784 308.1871858035128 676 0:11
99.3% 6010000 -76335.09035149508 14324.263156055684 -62010.82719543939 296.8572107195485 676 0:10
99.4% 6015000 -76304.8344270564 14401.594565498199 -61903.2398615582 298.4598332250148 676 0:08
99.5% 6020000 -76111.98971827213 14346.911081139579 -61765.07863713255 297.32656818636855 676 0:07
99.6% 6025000 -75735.76269940072 14599.261688724775 -61136.501010675944 302.55630298494043 676 0:06
99.7% 6030000 -76056.18196531573 14565.179193919828 -61491.0027713959 301.8499745524107 676 0:05
99.8% 6035000 -76104.72326904829 14340.053992263212 -61764.66927678508 297.1844613111096 676 0:03
99.8% 6040000 -76171.29884904725 14815.527651801964 -61355.77119724528 307.03821663545375 676 0:02
99.9% 6045000 -76392.948584388 14446.20744931816 -61946.74113506984 299.38439430775014 676 0:01
100.0% 6050000 -75902.60878170445 14336.9148415892 -61565.69394011525 297.1194052937101 676 0:00
